parcel_id,building_no,Total Rooms,Year Built,Building SF,Energy Adj,Roughins,Bedrooms,Effect Age,Quality,Bsmt Wall,Plumb Fixt,Full Baths,Condition,Style,Bsmt SF,Fireplaces,Half Baths,Phys Depr,Design,Bsmt Fin,Porch,Kitchens,Funct Depr,Bldg Type,Bsmt Fin SF,Gar/Shed,Econ Depr,Notes
417326,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417328,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417329,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417330,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417331,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417332,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417334,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417335,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417336,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417337,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417338,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417342,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417343,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417347,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417348,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417350,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417352,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417353,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417354,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417355,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417356,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417357,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417358,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417359,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417360,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417361,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417362,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417363,1,4,1974,864.00,Average,1,2,52,2.75,Conc 8in,5,1,Poor,1 Story,864,,,52,Modular,1,294,1,,Single,,324,,
417368,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417369,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417370,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417373,1,4,2004,1434.00,Good,1,2,22,3.50,No Data,7,1,Avg/Good,1.5 Fin,,,1,15,Saltbox,,384,1,,Single,,,,
4173732,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417380,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417381,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417382,1,5,1973,1558.00,Average,1,3,53,3.25,Blk 8in,8,2,Average,1.5 Fin,768,1,,31,Chalet,4,788,1,,Single,726,,,
417383,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417384,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417385,1,4,2004,1112.00,Good,1,2,22,3.00,Conc 8in,8,2,Average,1.5 Fin,720,,,18,Modular,1,240,1,,Single,,,,
417386,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417387,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
4173871,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417390,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417392,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417394,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417397,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417400,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417405,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417408,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417409,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417410,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417411,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417412,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417413,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417414,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
4174151,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417416,1,6,1967,1456.00,Average,1,2,59,3.50,No Data,7,1,Avg/Good,1.5 Fin,,,1,28,CapeCod,,180,1,,Single,,,,
4174161,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417417,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417419,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417422,1,5,1967,1266.00,Average,1,2,59,3.25,Conc 8in,5,1,Fair/Avg,1.5 Fin,366,,,42,CapeCod,1,256,1,,Single,,,,
417423,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417425,1,5,1963,1468.00,Average,1,3,55,3.00,Conc 8in,5,1,Avg/Good,1.5 Fin,572,,,26,Log,1,240,1,,Single,,320,,
417429,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417430,1,5,1962,1232.00,Average,1,3,64,2.75,Conc 8in,5,1,Fair/Avg,1.5 Fin,839,,,45,A-Frame,1,154,1,,Single,,,,
417432,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417433,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417437,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
417443,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418001,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
4180011,1,4,1965,368.00,Average,1,2,61,2.50,Conc 8in,5,1,Average,1 Story,368,,,36,One Story,4,224,1,,Single,368,,,
418002,1,5,1960,2089.00,Good,1,3,66,3.00,Conc 8in,7,1,Fair/Avg,1.5 Fin,1188,,1,45,1.5 Sty,1,394,1,,Single,,,,
418003,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418005,1,4,1999,1968.00,Average,1,2,27,3.00,No Data,7,1,Average,1.5 Fin,,,1,20,Modular,,,1,,Single,,596,,
418012,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418013,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418015,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418016,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418017,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418019,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418020,1,8,1991,2170.00,Average,1,3,35,3.00,No Data,8,2,Fair/Avg,2 Story,,,,30,Colonial,,128,1,,Single,,,,
418021,1,,,,No Data,,,,,No Data,,,No Data,No Data,,,,,No Data,,,,,No Data,,,,
418022,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418023,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418024,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418025,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418026,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418027,1,4,2015,512.00,Average,1,2,11,3.50,No Data,5,1,Fair,2 Story,,,,22,Contemp,,,1,,Camp,,,,
418028,1,6,1963,1624.00,Average,1,3,63,3.25,Conc 8in,8,2,Fair/Avg,1.5 Fin,722,,,44,Contemp,1,52,1,,Single,,,,
4180281,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418031,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418032,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418033,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418034,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418035,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418036,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418037,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418039,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418041,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418044,1,,2022,960.00,Good,1,1,4,3.00,No Data,5,1,Average,1.5 Fin,,,,4,1.5 Sty,,144,1,,Single,,,,
418047,1,5,1988,1764.00,Average,1,3,38,3.00,Conc 8in,8,2,Average,1.5 Fin,1008,,,25,Log,3,320,1,,Single,144,,,
4180501,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418054,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
4180541,1,,,,No Data,,,,,No Data,,,No Data,No Data,,,,,No Data,,,,,No Data,,,,
418055,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418056,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418057,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418059,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418064,1,3,2023,1322.00,Good,1,2,3,3.25,No Data,5,1,Average,1 Story,,,,3,One Story,,98,1,,Single,,575,,
418064,2,,2025,380.00,Good,1,,1,3.00,No Data,5,1,Average,1 Story,,,,,One Story,,113,1,,blank,,,,
418065,1,3,1970,628.00,Average,1,1,56,3.25,No Data,3,,Avg/Good,1.5 Fin,,,1,33,Camp,,72,1,,Camp,,,,
418067,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418070,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418072,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418082,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418084,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418085,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418089,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418091,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418092,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418094,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418095,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418100,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418103,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418105,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418108,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418109,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418110,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
4181101,1,4,1977,840.00,Average,1,2,49,3.00,No Data,6,1,Fair/Avg,1 Story,,,,82,MobileHome,,,,,Mobile,,,,
418111,1,3,2015,432.00,Good,1,1,11,2.50,No Data,5,1,Fair/Avg,1 Story,,,,15,One Story,,,1,,Single,,,,
418114,1,6,2010,1464.00,Good,1,2,16,3.00,Conc 8in,8,2,Average,2 Story,672,,,15,Two Story,4,550,1,,Single,472,,,
418117,1,4,1968,640.00,Average,1,2,,3.50,No Data,3,1,Salvage,1 Story,,,,85,Camp,,128,1,,Camp,,,,
418119,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418120,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418124,1,4,1992,1090.00,Average,1,2,34,2.75,Blk 8in,7,1,Average,1 Story,1090,,1,23,Ranch,1,570,1,,Single,,,,
418127,1,5,2022,962.00,Good,1,2,4,3.00,No Data,8,2,Average,1.5U (SF),,,,4,1.5 Sty,,176,1,,Single,,650,,
418129,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418130,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418132,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418133,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418136,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418137,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418138,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418139,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418141,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418142,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418143,1,7,2003,1757.00,Good,1,3,23,4.00,Conc 8in,8,2,Average,2 Story,825,,,18,Two Story,1,,1,,Single,,,,
418145,1,,,,No Data,,,,,No Data,,,No Data,No Data,,,,,No Data,,108,,,No Data,,,,
418146,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418147,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418148,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418151,1,5,1976,1044.00,Good,1,2,50,3.25,Conc 8in,10,2,Avg/Good,1 Story,1200,,1,25,One Story,4,566,1,,Single,1000,,,
418154,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418156,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418158,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418159,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418161,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418164,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418165,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
4181651,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418166,1,3,1965,160.00,Average,,2,61,3.00,No Data,1,,Poor,1 Story,,,,71,Camp,,,,,Camp,,,,
418167,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418168,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418169,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418170,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418171,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418172,1,1,1982,520.00,Average,1,1,44,3.00,No Data,4,,Poor,1.5 Fin,,,,60,Contemp,,,1,,Camp,,,,
418173,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418174,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418176,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418177,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418178,1,6,2007,2280.00,Good,1,4,19,3.50,Conc 8in,13,3,Average,1.5 Fin,1200,,1,17,1.5 Sty,4,200,1,,Single,600,,,
418179,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418180,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418184,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418185,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418186,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418187,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418188,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418190,1,4,2024,800.00,No Data,1,3,2,3.00,No Data,8,2,Average,2 Story,,,,1,Two Story,,397,1,,Single,,,,
418191,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418194,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418197,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418198,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418200,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418201,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418202,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418203,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418204,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418207,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418209,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418210,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418211,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418212,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418215,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418216,1,5,1968,1377.00,Average,1,3,58,3.50,No Data,5,1,Fair,1 Story,,,,59,One Story,,220,1,,Camp,,,,
418217,1,4,1958,548.00,Average,1,2,68,3.00,No Data,5,1,Poor,1 Story,,,,90,MobileHome,,276,1,,Mobile,,,,
418219,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418220,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418222,1,3,1968,416.00,Average,1,2,,3.00,No Data,2,,Salvage,1 Story,,,,97,Camp,,,1,,Camp,,,,
418223,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418224,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418226,1,4,2024,1152.00,Good,1,2,2,4.50,No Data,5,1,Average,2 Story,,,,1,Two Story,,288,1,,Camp,,,,
418227,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418228,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418229,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418230,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418231,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418232,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418233,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418234,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
418236,1,,,,No Data,,,,,No Data,,,No Data | Sketch not available.,No Data,,,,,No Data,,,,,No Data,,,,
